permno,date,prc,ret,vol,ticker
10107,2012-07-11,29.3,-0.014795,38995485.0,MSFT
12742,2012-07-11,101.08,0.015573,1913200.0,LNKD
12742,2012-07-11,101.08,0.015573,1913200.0,LNKD
12742,2012-07-12,104.64,0.03522,2559300.0,LNKD
12742,2012-07-12,104.64,0.03522,2559300.0,LNKD
10107,2012-07-12,28.63,-0.022867,62611687.0,MSFT
12742,2012-07-13,105.59,0.009079,1281900.0,LNKD
10107,2012-07-13,29.39,0.026546,38912292.0,MSFT
12742,2012-07-13,105.59,0.009079,1281900.0,LNKD
12742,2012-07-16,103.21,-0.02254,1657200.0,LNKD
10107,2012-07-16,29.44,0.001701,27854409.0,MSFT
12742,2012-07-16,103.21,-0.02254,1657200.0,LNKD
10107,2012-07-17,29.66,0.007473,33604050.0,MSFT
12742,2012-07-17,103.84,0.006104,1548200.0,LNKD
12742,2012-07-17,103.84,0.006104,1548200.0,LNKD
12742,2012-07-18,104.61,0.007415,835600.0,LNKD
12742,2012-07-18,104.61,0.007415,835600.0,LNKD
10107,2012-07-18,30.45,0.026635,40786968.0,MSFT
10107,2012-07-19,30.665,0.007061,46570319.0,MSFT
12742,2012-07-19,108.65,0.03862,2045700.0,LNKD
12742,2012-07-19,108.65,0.03862,2045700.0,LNKD
12742,2012-07-20,106.26,-0.021997,1271500.0,LNKD
12742,2012-07-20,106.26,-0.021997,1271500.0,LNKD
10107,2012-07-20,30.115,-0.017936,63617480.0,MSFT
10107,2012-07-23,29.28,-0.027727,54919861.0,MSFT
12742,2012-07-23,104.2,-0.019387,1265000.0,LNKD
12742,2012-07-23,104.2,-0.019387,1265000.0,LNKD
12742,2012-07-24,102.99,-0.011612,818200.0,LNKD
10107,2012-07-24,29.15,-0.00444,47288139.0,MSFT
12742,2012-07-24,102.99,-0.011612,818200.0,LNKD
12742,2012-07-25,102.19,-0.007768,1222900.0,LNKD
10107,2012-07-25,28.83,-0.010978,45064443.0,MSFT
12742,2012-07-25,102.19,-0.007768,1222900.0,LNKD
12742,2012-07-26,100.82,-0.013406,2718600.0,LNKD
12742,2012-07-26,100.82,-0.013406,2718600.0,LNKD
10107,2012-07-26,29.16,0.011446,45148828.0,MSFT
12742,2012-07-27,103.42,0.025789,3877300.0,LNKD
10107,2012-07-27,29.755,0.020405,44086168.0,MSFT
12742,2012-07-27,103.42,0.025789,3877300.0,LNKD
12742,2012-07-30,104.18,0.007349,2819600.0,LNKD
10107,2012-07-30,29.64,-0.003865,28803604.0,MSFT
12742,2012-07-30,104.18,0.007349,2819600.0,LNKD
12742,2012-07-31,102.65,-0.014686,1851200.0,LNKD
10107,2012-07-31,29.47,-0.005736,37405308.0,MSFT
12742,2012-07-31,102.65,-0.014686,1851200.0,LNKD
10107,2012-08-01,29.41,-0.002036,31658952.0,MSFT
12742,2012-08-01,95.64,-0.06829,4272800.0,LNKD
12742,2012-08-01,95.64,-0.06829,4272800.0,LNKD
12742,2012-08-02,93.51,-0.022271,8295500.0,LNKD
12742,2012-08-02,93.51,-0.022271,8295500.0,LNKD
10107,2012-08-02,29.19,-0.00748,39446623.0,MSFT
12742,2012-08-03,108.51,0.160411,9900800.0,LNKD
12742,2012-08-03,108.51,0.160411,9900800.0,LNKD
10107,2012-08-03,29.75,0.019185,35672177.0,MSFT
10107,2012-08-06,29.95,0.006723,27337597.0,MSFT
12742,2012-08-06,111.55,0.028016,4072800.0,LNKD
12742,2012-08-06,111.55,0.028016,4072800.0,LNKD
10107,2012-08-07,30.26,0.010351,27906157.0,MSFT
12742,2012-08-07,106.7,-0.043478,3821500.0,LNKD
12742,2012-08-07,106.7,-0.043478,3821500.0,LNKD
12742,2012-08-08,104.93,-0.016589,2866700.0,LNKD
12742,2012-08-08,104.93,-0.016589,2866700.0,LNKD
10107,2012-08-08,30.33,0.002313,26130955.0,MSFT
12742,2012-08-09,105.23,0.002859,1651400.0,LNKD
10107,2012-08-09,30.5,0.005605,24817444.0,MSFT
12742,2012-08-09,105.23,0.002859,1651400.0,LNKD
10107,2012-08-10,30.42,-0.002623,27756799.0,MSFT
12742,2012-08-10,104.92,-0.002946,1921800.0,LNKD
12742,2012-08-10,104.92,-0.002946,1921800.0,LNKD
12742,2012-08-13,104.6,-0.00305,1595800.0,LNKD
10107,2012-08-13,30.39,-0.000986,23020705.0,MSFT
12742,2012-08-13,104.6,-0.00305,1595800.0,LNKD
12742,2012-08-14,101.76,-0.027151,2209600.0,LNKD
10107,2012-08-14,30.13,-0.001974,34424972.0,MSFT
12742,2012-08-14,101.76,-0.027151,2209600.0,LNKD
12742,2012-08-15,102.23,0.004619,1638000.0,LNKD
12742,2012-08-15,102.23,0.004619,1638000.0,LNKD
10107,2012-08-15,30.2,0.002323,24239590.0,MSFT
12742,2012-08-16,103.99,0.017216,2424600.0,LNKD
12742,2012-08-16,103.99,0.017216,2424600.0,LNKD
10107,2012-08-16,30.78,0.019205,35520403.0,MSFT
12742,2012-08-17,101.36,-0.025291,2457400.0,LNKD
10107,2012-08-17,30.9,0.003899,32385165.0,MSFT
12742,2012-08-17,101.36,-0.025291,2457400.0,LNKD
12742,2012-08-20,102.92,0.015391,2061400.0,LNKD
10107,2012-08-20,30.74,-0.005178,23607659.0,MSFT
12742,2012-08-20,102.92,0.015391,2061400.0,LNKD
12742,2012-08-21,105.25,0.022639,3498700.0,LNKD
12742,2012-08-21,105.25,0.022639,3498700.0,LNKD
10107,2012-08-21,30.8,0.001952,28551549.0,MSFT
10107,2012-08-22,30.54,-0.008442,33298986.0,MSFT
12742,2012-08-22,105.71,0.004371,1496300.0,LNKD
12742,2012-08-22,105.71,0.004371,1496300.0,LNKD
12742,2012-08-23,105.42,-0.002743,1938400.0,LNKD
10107,2012-08-23,30.255,-0.009332,28241641.0,MSFT
12742,2012-08-23,105.42,-0.002743,1938400.0,LNKD
10107,2012-08-24,30.56,0.010081,22880585.0,MSFT
12742,2012-08-24,105.11,-0.002941,1672700.0,LNKD
12742,2012-08-24,105.11,-0.002941,1672700.0,LNKD
12742,2012-08-27,104.67,-0.004186,1200900.0,LNKD
10107,2012-08-27,30.69,0.004254,34435159.0,MSFT
12742,2012-08-27,104.67,-0.004186,1200900.0,LNKD
12742,2012-08-28,107.51,0.027133,2404000.0,LNKD
12742,2012-08-28,107.51,0.027133,2404000.0,LNKD
10107,2012-08-28,30.63,-0.001955,24019471.0,MSFT
12742,2012-08-29,109.0,0.013859,2647900.0,LNKD
12742,2012-08-29,109.0,0.013859,2647900.0,LNKD
10107,2012-08-29,30.65,0.000653,23163046.0,MSFT
10107,2012-08-30,30.32,-0.010767,23884260.0,MSFT
12742,2012-08-30,107.37,-0.014954,1823300.0,LNKD
12742,2012-08-30,107.37,-0.014954,1823300.0,LNKD
10107,2012-08-31,30.82,0.016491,36545830.0,MSFT
12742,2012-08-31,107.3,-0.000652,2903800.0,LNKD
12742,2012-08-31,107.3,-0.000652,2903800.0,LNKD
12742,2012-09-04,107.37,0.000652,1553900.0,LNKD
12742,2012-09-04,107.37,0.000652,1553900.0,LNKD
10107,2012-09-04,30.385,-0.014114,48435900.0,MSFT
10107,2012-09-05,30.39,0.000165,33593020.0,MSFT
12742,2012-09-05,113.28,0.055043,4733700.0,LNKD
12742,2012-09-05,113.28,0.055043,4733700.0,LNKD
12742,2012-09-06,119.1,0.051377,6697900.0,LNKD
12742,2012-09-06,119.1,0.051377,6697900.0,LNKD
10107,2012-09-06,31.345,0.031425,48151744.0,MSFT
12742,2012-09-07,119.04,-0.000504,2940600.0,LNKD
10107,2012-09-07,30.95,-0.012602,42470982.0,MSFT
12742,2012-09-07,119.04,-0.000504,2940600.0,LNKD
12742,2012-09-10,117.8,-0.010417,1383500.0,LNKD
12742,2012-09-10,117.8,-0.010417,1383500.0,LNKD
10107,2012-09-10,30.72,-0.007431,40273764.0,MSFT
12742,2012-09-11,117.9,0.000849,1207000.0,LNKD
10107,2012-09-11,30.79,0.002279,25070326.0,MSFT
12742,2012-09-11,117.9,0.000849,1207000.0,LNKD
10107,2012-09-12,30.78,-0.000325,32629082.0,MSFT
12742,2012-09-12,119.55,0.013995,1246800.0,LNKD
12742,2012-09-12,119.55,0.013995,1246800.0,LNKD
10107,2012-09-13,30.935,0.005036,44944916.0,MSFT
12742,2012-09-13,119.47,-0.000669,1795100.0,LNKD
12742,2012-09-13,119.47,-0.000669,1795100.0,LNKD
12742,2012-09-14,123.23,0.031472,3185000.0,LNKD
10107,2012-09-14,31.21,0.00889,51323886.0,MSFT
12742,2012-09-14,123.23,0.031472,3185000.0,LNKD
12742,2012-09-17,121.4,-0.01485,1210000.0,LNKD
12742,2012-09-17,121.4,-0.01485,1210000.0,LNKD
10107,2012-09-17,31.21,0.0,36399359.0,MSFT
12742,2012-09-18,121.43,0.000247,1117000.0,LNKD
10107,2012-09-18,31.175,-0.001121,34430883.0,MSFT
12742,2012-09-18,121.43,0.000247,1117000.0,LNKD
12742,2012-09-19,122.51,0.008894,1127900.0,LNKD
10107,2012-09-19,31.052,-0.003945,48673391.0,MSFT
12742,2012-09-19,122.51,0.008894,1127900.0,LNKD
10107,2012-09-20,31.45,0.012817,44746801.0,MSFT
12742,2012-09-20,122.78,0.002204,1129500.0,LNKD
12742,2012-09-20,122.78,0.002204,1129500.0,LNKD
12742,2012-09-21,122.84,0.000489,1969800.0,LNKD
12742,2012-09-21,122.84,0.000489,1969800.0,LNKD
10107,2012-09-21,31.19,-0.008267,101956869.0,MSFT
12742,2012-09-24,122.7,-0.00114,1225700.0,LNKD
10107,2012-09-24,30.78,-0.013145,46754420.0,MSFT
12742,2012-09-24,122.7,-0.00114,1225700.0,LNKD
10107,2012-09-25,30.39,-0.012671,54038544.0,MSFT
12742,2012-09-25,119.89,-0.022901,1647200.0,LNKD
12742,2012-09-25,119.89,-0.022901,1647200.0,LNKD
12742,2012-09-26,118.0,-0.015764,1854400.0,LNKD
10107,2012-09-26,30.165,-0.007404,56123685.0,MSFT
12742,2012-09-26,118.0,-0.015764,1854400.0,LNKD
12742,2012-09-27,119.61,0.013644,1354000.0,LNKD
10107,2012-09-27,30.16,-0.000166,46804003.0,MSFT
12742,2012-09-27,119.61,0.013644,1354000.0,LNKD
12742,2012-09-28,120.4,0.006605,1578900.0,LNKD
10107,2012-09-28,29.76,-0.013263,53967084.0,MSFT
12742,2012-09-28,120.4,0.006605,1578900.0,LNKD
12742,2012-10-01,117.94,-0.020432,1736700.0,LNKD
10107,2012-10-01,29.49,-0.009073,53779247.0,MSFT
12742,2012-10-01,117.94,-0.020432,1736700.0,LNKD
10107,2012-10-02,29.66,0.005765,43134965.0,MSFT
12742,2012-10-02,118.77,0.007037,1011400.0,LNKD
12742,2012-10-02,118.77,0.007037,1011400.0,LNKD
10107,2012-10-03,29.86,0.006743,46336623.0,MSFT
12742,2012-10-03,121.68,0.024501,1564300.0,LNKD
12742,2012-10-03,121.68,0.024501,1564300.0,LNKD
10107,2012-10-04,30.03,0.005693,43376521.0,MSFT
12742,2012-10-04,121.98,0.002466,1283200.0,LNKD
12742,2012-10-04,121.98,0.002466,1283200.0,LNKD
12742,2012-10-05,118.83,-0.025824,1594400.0,LNKD
10107,2012-10-05,29.85,-0.005994,40922105.0,MSFT
12742,2012-10-05,118.83,-0.025824,1594400.0,LNKD
10107,2012-10-08,29.78,-0.002345,29538150.0,MSFT
12742,2012-10-08,117.97,-0.007237,1373900.0,LNKD
12742,2012-10-08,117.97,-0.007237,1373900.0,LNKD
12742,2012-10-09,113.07,-0.041536,2570800.0,LNKD
10107,2012-10-09,29.28,-0.01679,51016533.0,MSFT
12742,2012-10-09,113.07,-0.041536,2570800.0,LNKD
12742,2012-10-10,111.98,-0.00964,1621900.0,LNKD
12742,2012-10-10,111.98,-0.00964,1621900.0,LNKD
10107,2012-10-10,28.98,-0.010246,46956447.0,MSFT
12742,2012-10-11,113.77,0.015985,3121400.0,LNKD
12742,2012-10-11,113.77,0.015985,3121400.0,LNKD
10107,2012-10-11,28.95,-0.001035,41287303.0,MSFT
12742,2012-10-12,110.41,-0.029533,3194100.0,LNKD
10107,2012-10-12,29.2,0.008636,46315598.0,MSFT
12742,2012-10-12,110.41,-0.029533,3194100.0,LNKD
12742,2012-10-15,110.85,0.003985,2122700.0,LNKD
10107,2012-10-15,29.51,0.010616,42323540.0,MSFT
12742,2012-10-15,110.85,0.003985,2122700.0,LNKD
12742,2012-10-16,111.18,0.002977,1254900.0,LNKD
12742,2012-10-16,111.18,0.002977,1254900.0,LNKD
10107,2012-10-16,29.49,-0.000678,47523965.0,MSFT
12742,2012-10-17,109.42,-0.01583,1592700.0,LNKD
12742,2012-10-17,109.42,-0.01583,1592700.0,LNKD
10107,2012-10-17,29.59,0.003391,43918173.0,MSFT
12742,2012-10-18,108.87,-0.005026,3197600.0,LNKD
12742,2012-10-18,108.87,-0.005026,3197600.0,LNKD
10107,2012-10-18,29.495,-0.003211,59002792.0,MSFT
12742,2012-10-19,106.72,-0.019748,1853300.0,LNKD
12742,2012-10-19,106.72,-0.019748,1853300.0,LNKD
10107,2012-10-19,28.64,-0.028988,89942700.0,MSFT
12742,2012-10-22,107.28,0.005247,1370100.0,LNKD
10107,2012-10-22,28.0,-0.022346,82300286.0,MSFT
12742,2012-10-22,107.28,0.005247,1370100.0,LNKD
12742,2012-10-23,104.13,-0.029362,2172100.0,LNKD
12742,2012-10-23,104.13,-0.029362,2172100.0,LNKD
10107,2012-10-23,28.047,0.001679,63596552.0,MSFT
10107,2012-10-24,27.9019,-0.005174,53052999.0,MSFT
12742,2012-10-24,107.55,0.032844,2499600.0,LNKD
12742,2012-10-24,107.55,0.032844,2499600.0,LNKD
10107,2012-10-25,27.88,-0.000785,53954652.0,MSFT
12742,2012-10-25,105.72,-0.017015,1142900.0,LNKD
12742,2012-10-25,105.72,-0.017015,1142900.0,LNKD
12742,2012-10-26,104.55,-0.011067,2542900.0,LNKD
12742,2012-10-26,104.55,-0.011067,2542900.0,LNKD
10107,2012-10-26,28.21,0.011836,57530130.0,MSFT
10107,2012-10-31,28.54,0.011698,68929737.0,MSFT
12742,2012-10-31,106.93,0.022764,2062000.0,LNKD
12742,2012-10-31,106.93,0.022764,2062000.0,LNKD
12742,2012-11-01,106.85,-0.000748,3883600.0,LNKD
12742,2012-11-01,106.85,-0.000748,3883600.0,LNKD
10107,2012-11-01,29.515,0.034163,70820523.0,MSFT
10107,2012-11-02,29.4998,-0.000515,56138414.0,MSFT
12742,2012-11-02,106.78,-0.000655,6152500.0,LNKD
12742,2012-11-02,106.78,-0.000655,6152500.0,LNKD
10107,2012-11-05,29.63,0.004414,37434485.0,MSFT
12742,2012-11-05,107.29,0.004776,2708900.0,LNKD
12742,2012-11-05,107.29,0.004776,2708900.0,LNKD
12742,2012-11-06,104.14,-0.02936,2330400.0,LNKD
12742,2012-11-06,104.14,-0.02936,2330400.0,LNKD
10107,2012-11-06,29.86,0.007762,42634225.0,MSFT
12742,2012-11-07,101.21,-0.028135,2477000.0,LNKD
10107,2012-11-07,29.08,-0.026122,56837539.0,MSFT
12742,2012-11-07,101.21,-0.028135,2477000.0,LNKD
12742,2012-11-08,96.35,-0.048019,3792900.0,LNKD
10107,2012-11-08,28.81,-0.009285,48880050.0,MSFT
12742,2012-11-08,96.35,-0.048019,3792900.0,LNKD
10107,2012-11-09,28.83,0.000694,42540390.0,MSFT
12742,2012-11-09,95.62,-0.007577,5114400.0,LNKD
12742,2012-11-09,95.62,-0.007577,5114400.0,LNKD
12742,2012-11-12,99.0,0.035348,2244000.0,LNKD
10107,2012-11-12,28.22,-0.021159,60062102.0,MSFT
12742,2012-11-12,99.0,0.035348,2244000.0,LNKD
10107,2012-11-13,27.0895,-0.03191,129433736.0,MSFT
12742,2012-11-13,99.26,0.002626,2668700.0,LNKD
12742,2012-11-13,99.26,0.002626,2668700.0,LNKD
12742,2012-11-14,98.77,-0.004937,3819500.0,LNKD
10107,2012-11-14,26.84,-0.00921,74841051.0,MSFT
12742,2012-11-14,98.77,-0.004937,3819500.0,LNKD
10107,2012-11-15,26.6607,-0.00668,49934750.0,MSFT
12742,2012-11-15,100.65,0.019034,2203800.0,LNKD
12742,2012-11-15,100.65,0.019034,2203800.0,LNKD
12742,2012-11-16,103.13,0.02464,3289500.0,LNKD
10107,2012-11-16,26.5209,-0.005244,63060439.0,MSFT
12742,2012-11-16,103.13,0.02464,3289500.0,LNKD
10107,2012-11-19,26.7277,0.007798,56237915.0,MSFT
12742,2012-11-19,105.53,0.023272,2512700.0,LNKD
12742,2012-11-19,105.53,0.023272,2512700.0,LNKD
12742,2012-11-20,106.76,0.011656,1690900.0,LNKD
10107,2012-11-20,26.71,-0.000662,46174177.0,MSFT
12742,2012-11-20,106.76,0.011656,1690900.0,LNKD
12742,2012-11-21,107.59,0.007774,1158200.0,LNKD
12742,2012-11-21,107.59,0.007774,1158200.0,LNKD
10107,2012-11-21,26.95,0.008985,65538095.0,MSFT
12742,2012-11-23,107.62,0.000279,511500.0,LNKD
10107,2012-11-23,27.7,0.027829,57346142.0,MSFT
12742,2012-11-23,107.62,0.000279,511500.0,LNKD
12742,2012-11-26,108.82,0.01115,1405200.0,LNKD
12742,2012-11-26,108.82,0.01115,1405200.0,LNKD
10107,2012-11-26,27.385,-0.011372,84228310.0,MSFT
10107,2012-11-27,27.08,-0.011138,44266479.0,MSFT
12742,2012-11-27,107.59,-0.011303,1215900.0,LNKD
12742,2012-11-27,107.59,-0.011303,1215900.0,LNKD
12742,2012-11-28,107.85,0.002417,1121800.0,LNKD
12742,2012-11-28,107.85,0.002417,1121800.0,LNKD
10107,2012-11-28,27.36,0.01034,52110782.0,MSFT
12742,2012-11-29,107.11,-0.006861,1176100.0,LNKD
10107,2012-11-29,26.95,-0.014985,68437736.0,MSFT
12742,2012-11-29,107.11,-0.006861,1176100.0,LNKD
12742,2012-11-30,108.14,0.009616,2622800.0,LNKD
12742,2012-11-30,108.14,0.009616,2622800.0,LNKD
10107,2012-11-30,26.615,-0.012431,82639239.0,MSFT
10107,2012-12-03,26.4294,-0.006974,52365004.0,MSFT
12742,2012-12-03,107.63,-0.004716,2541400.0,LNKD
12742,2012-12-03,107.63,-0.004716,2541400.0,LNKD
12742,2012-12-04,106.17,-0.013565,1250300.0,LNKD
12742,2012-12-04,106.17,-0.013565,1250300.0,LNKD
10107,2012-12-04,26.37,-0.002247,48971918.0,MSFT
10107,2012-12-05,26.67,0.011377,67355047.0,MSFT
12742,2012-12-05,107.81,0.015447,1513400.0,LNKD
12742,2012-12-05,107.81,0.015447,1513400.0,LNKD
10107,2012-12-06,26.725,0.002062,38414932.0,MSFT
12742,2012-12-06,109.05,0.011502,1199700.0,LNKD
12742,2012-12-06,109.05,0.011502,1199700.0,LNKD
12742,2012-12-07,109.7,0.005961,1318500.0,LNKD
10107,2012-12-07,26.455,-0.010103,45487957.0,MSFT
12742,2012-12-07,109.7,0.005961,1318500.0,LNKD
12742,2012-12-10,111.74,0.018596,2515900.0,LNKD
12742,2012-12-10,111.74,0.018596,2515900.0,LNKD
10107,2012-12-10,26.94,0.018333,46319187.0,MSFT
10107,2012-12-11,27.32,0.014105,51383669.0,MSFT
12742,2012-12-11,113.45,0.015303,1726100.0,LNKD
12742,2012-12-11,113.45,0.015303,1726100.0,LNKD
12742,2012-12-12,112.64,-0.00714,1611400.0,LNKD
10107,2012-12-12,27.24,-0.002928,43631142.0,MSFT
12742,2012-12-12,112.64,-0.00714,1611400.0,LNKD
10107,2012-12-13,27.11,-0.004772,44636113.0,MSFT
12742,2012-12-13,111.99,-0.005771,1131100.0,LNKD
12742,2012-12-13,111.99,-0.005771,1131100.0,LNKD
10107,2012-12-14,26.81,-0.011066,41918008.0,MSFT
12742,2012-12-14,112.99,0.008929,1045300.0,LNKD
12742,2012-12-14,112.99,0.008929,1045300.0,LNKD
12742,2012-12-17,114.33,0.01186,1384100.0,LNKD
12742,2012-12-17,114.33,0.01186,1384100.0,LNKD
10107,2012-12-17,27.095,0.01063,41766750.0,MSFT
12742,2012-12-18,115.58,0.010933,1821400.0,LNKD
10107,2012-12-18,27.56,0.017162,50208091.0,MSFT
12742,2012-12-18,115.58,0.010933,1821400.0,LNKD
12742,2012-12-19,114.78,-0.006922,1238400.0,LNKD
10107,2012-12-19,27.31,-0.009071,53229732.0,MSFT
12742,2012-12-19,114.78,-0.006922,1238400.0,LNKD
12742,2012-12-20,115.66,0.007667,1134300.0,LNKD
12742,2012-12-20,115.66,0.007667,1134300.0,LNKD
10107,2012-12-20,27.68,0.013548,52328146.0,MSFT
12742,2012-12-21,114.11,-0.013401,1314700.0,LNKD
10107,2012-12-21,27.45,-0.008309,98521947.0,MSFT
12742,2012-12-21,114.11,-0.013401,1314700.0,LNKD
12742,2012-12-24,116.02,0.016738,502300.0,LNKD
10107,2012-12-24,27.06,-0.014208,20764661.0,MSFT
12742,2012-12-24,116.02,0.016738,502300.0,LNKD
12742,2012-12-26,114.96,-0.009136,1380800.0,LNKD
12742,2012-12-26,114.96,-0.009136,1380800.0,LNKD
10107,2012-12-26,26.86,-0.007391,31477453.0,MSFT
10107,2012-12-27,26.96,0.003723,39287804.0,MSFT
12742,2012-12-27,114.03,-0.00809,1261900.0,LNKD
12742,2012-12-27,114.03,-0.00809,1261900.0,LNKD
10107,2012-12-28,26.55,-0.015208,28215495.0,MSFT
12742,2012-12-28,112.89,-0.009997,1390100.0,LNKD
12742,2012-12-28,112.89,-0.009997,1390100.0,LNKD
12742,2012-12-31,114.82,0.017096,1097200.0,LNKD
12742,2012-12-31,114.82,0.017096,1097200.0,LNKD
10107,2012-12-31,26.7097,0.006015,42630010.0,MSFT
10107,2013-01-02,27.62,0.034081,52505405.0,MSFT
12742,2013-01-02,112.65,-0.018899,2563200.0,LNKD
12742,2013-01-02,112.65,-0.018899,2563200.0,LNKD
10107,2013-01-03,27.25,-0.013396,48149159.0,MSFT
12742,2013-01-03,112.45,-0.001775,1302200.0,LNKD
12742,2013-01-03,112.45,-0.001775,1302200.0,LNKD
10107,2013-01-04,26.74,-0.018716,52212339.0,MSFT
12742,2013-01-04,113.15,0.006225,1128400.0,LNKD
12742,2013-01-04,113.15,0.006225,1128400.0,LNKD
10107,2013-01-07,26.69,-0.00187,36663231.0,MSFT
12742,2013-01-07,113.0,-0.001326,1224800.0,LNKD
12742,2013-01-07,113.0,-0.001326,1224800.0,LNKD
12742,2013-01-08,111.17,-0.016195,1253400.0,LNKD
10107,2013-01-08,26.55,-0.005245,44316668.0,MSFT
12742,2013-01-08,111.17,-0.016195,1253400.0,LNKD
12742,2013-01-09,113.66,0.022398,1057900.0,LNKD
10107,2013-01-09,26.7,0.00565,48470752.0,MSFT
12742,2013-01-09,113.66,0.022398,1057900.0,LNKD
12742,2013-01-10,118.04,0.038536,3051900.0,LNKD
12742,2013-01-10,118.04,0.038536,3051900.0,LNKD
10107,2013-01-10,26.46,-0.008989,70919879.0,MSFT
12742,2013-01-11,118.0,-0.000339,2159000.0,LNKD
10107,2013-01-11,26.83,0.013983,55091895.0,MSFT
12742,2013-01-11,118.0,-0.000339,2159000.0,LNKD
10107,2013-01-14,26.89,0.002236,47928976.0,MSFT
12742,2013-01-14,117.52,-0.004068,1986800.0,LNKD
12742,2013-01-14,117.52,-0.004068,1986800.0,LNKD
12742,2013-01-15,117.91,0.003319,1621700.0,LNKD
10107,2013-01-15,27.21,0.0119,47975600.0,MSFT
12742,2013-01-15,117.91,0.003319,1621700.0,LNKD
12742,2013-01-16,118.09,0.001527,1532700.0,LNKD
10107,2013-01-16,27.04,-0.006248,40819707.0,MSFT
12742,2013-01-16,118.09,0.001527,1532700.0,LNKD
12742,2013-01-17,119.32,0.010416,1286200.0,LNKD
12742,2013-01-17,119.32,0.010416,1286200.0,LNKD
10107,2013-01-17,27.25,0.007766,51205091.0,MSFT
12742,2013-01-18,119.02,-0.002514,1336700.0,LNKD
10107,2013-01-18,27.25,0.0,51598984.0,MSFT
12742,2013-01-18,119.02,-0.002514,1336700.0,LNKD
12742,2013-01-22,119.29,0.002269,2049600.0,LNKD
12742,2013-01-22,119.29,0.002269,2049600.0,LNKD
10107,2013-01-22,27.15,-0.00367,58013804.0,MSFT
12742,2013-01-23,120.26,0.008131,2009400.0,LNKD
12742,2013-01-23,120.26,0.008131,2009400.0,LNKD
10107,2013-01-23,27.61,0.016943,50009554.0,MSFT
10107,2013-01-24,27.63,0.000724,101072278.0,MSFT
12742,2013-01-24,121.22,0.007983,1749100.0,LNKD
12742,2013-01-24,121.22,0.007983,1749100.0,LNKD
12742,2013-01-25,123.78,0.021119,1849700.0,LNKD
10107,2013-01-25,27.88,0.009048,81303676.0,MSFT
12742,2013-01-25,123.78,0.021119,1849700.0,LNKD
12742,2013-01-28,127.2,0.02763,2607600.0,LNKD
12742,2013-01-28,127.2,0.02763,2607600.0,LNKD
10107,2013-01-28,27.911,0.001112,55764321.0,MSFT
12742,2013-01-29,124.53,-0.020991,1697100.0,LNKD
12742,2013-01-29,124.53,-0.020991,1697100.0,LNKD
10107,2013-01-29,28.01,0.003547,48933546.0,MSFT
10107,2013-01-30,27.85,-0.005712,43299695.0,MSFT
12742,2013-01-30,123.46,-0.008592,1268400.0,LNKD
12742,2013-01-30,123.46,-0.008592,1268400.0,LNKD
12742,2013-01-31,123.79,0.002673,1135200.0,LNKD
10107,2013-01-31,27.45,-0.014363,50087284.0,MSFT
12742,2013-01-31,123.79,0.002673,1135200.0,LNKD
12742,2013-02-01,123.82,0.000242,1278400.0,LNKD
10107,2013-02-01,27.93,0.017486,54998679.0,MSFT
12742,2013-02-01,123.82,0.000242,1278400.0,LNKD
12742,2013-02-04,123.3,-0.0042,1248900.0,LNKD
12742,2013-02-04,123.3,-0.0042,1248900.0,LNKD
10107,2013-02-04,27.44,-0.017544,50142811.0,MSFT
12742,2013-02-05,124.45,0.009327,1475600.0,LNKD
10107,2013-02-05,27.495,0.002004,35071323.0,MSFT
12742,2013-02-05,124.45,0.009327,1475600.0,LNKD
10107,2013-02-06,27.34,-0.005637,41739045.0,MSFT
12742,2013-02-06,125.77,0.010607,1587400.0,LNKD
12742,2013-02-06,125.77,0.010607,1587400.0,LNKD
10107,2013-02-07,27.283,-0.002085,37625660.0,MSFT
12742,2013-02-07,124.09,-0.013358,4362900.0,LNKD
12742,2013-02-07,124.09,-0.013358,4362900.0,LNKD
12742,2013-02-08,150.48,0.212668,13921000.0,LNKD
12742,2013-02-08,150.48,0.212668,13921000.0,LNKD
10107,2013-02-08,27.55,0.009786,33015718.0,MSFT
12742,2013-02-11,155.41,0.032762,8430300.0,LNKD
12742,2013-02-11,155.41,0.032762,8430300.0,LNKD
10107,2013-02-11,27.86,0.011252,32041004.0,MSFT
12742,2013-02-12,155.0,-0.002638,3490900.0,LNKD
12742,2013-02-12,155.0,-0.002638,3490900.0,LNKD
10107,2013-02-12,27.88,0.000718,35565942.0,MSFT
10107,2013-02-13,28.03,0.00538,41336283.0,MSFT
12742,2013-02-13,157.71001,0.017484,2598800.0,LNKD
12742,2013-02-13,157.71001,0.017484,2598800.0,LNKD
12742,2013-02-14,161.34,0.023017,2758500.0,LNKD
12742,2013-02-14,161.34,0.023017,2758500.0,LNKD
10107,2013-02-14,28.04,0.000357,32397995.0,MSFT
10107,2013-02-15,28.01,-0.00107,49365220.0,MSFT
12742,2013-02-15,162.66,0.008182,2468700.0,LNKD
12742,2013-02-15,162.66,0.008182,2468700.0,LNKD
12742,2013-02-19,160.75999,-0.011681,2709000.0,LNKD
10107,2013-02-19,28.045,0.009461,38568012.0,MSFT
12742,2013-02-19,160.75999,-0.011681,2709000.0,LNKD
12742,2013-02-20,158.09,-0.016609,2830400.0,LNKD
12742,2013-02-20,158.09,-0.016609,2830400.0,LNKD
